Row Index,KOD,Year,Uviversity,Hünärler,Tölegli talyp sany,BŽ talyp sany
184,B,2022-2023,HNGU,Sanly ykdysadyýetde maliýe bazarlary we maliýe howpsuzlygy ,0,0
185,B,2022-2023,HNGU,Elektron işewürliginiň ykdysadyýeti,0,0
186,B,2022-2023,HNGU,Elektron täjirçiligi ,0,0
187,B,2022-2023,HNGU,Maglumat ulgamlary we tehnologiýalary (ykdysadyýetde we dolandyryşda) ,0,0
188,B,2022-2023,HNGU,Ykdysady kibernetika ,0,0
189,B,2022-2023,HNGU,Işewürlik we telekeçilik,0,0
190,B,2022-2023,HNGU,Ilatyň durmuş üpjünçiligini guramak ,0,0
191,B,2022-2023,HNGU,Önümiň tehnologiýasy we jemgyýetçilik iýmitini guramak,0,0
192,B,2022-2023,HNGU,Söwdada we logistikada sanly tehnologiýalar ,0,0
193,B,2022-2023,HNGU,Zähmetiň ykdysadyýeti we bazary ,0,0
1,B,2022-2023,HYYÖU,Amaly matematika we informatika,0,0
2,B,2022-2023,HYYÖU,Maglumat ulgamlary we tehnologiýalary,0,0
3,B,2022-2023,HYYÖU,Pedagogika bilimi (informatika we bilimde maglumat tehnologiýalary),0,0
4,B,2022-2023,HYYÖU,Pedagogika bilimi (matematika we informatika),0,0
5,B,2022-2023,HYYÖU,Pedagogika bilimi (geografiýa we ykdysadyýetiň esaslary),0,0
6,B,2022-2023,HYYÖU,Durmuş işi,0,0
7,B,2022-2023,HYYÖU,Başlangyç bilimiň mugallymçylygy we psihologiýasy,0,0
8,B,2022-2023,HYYÖU,Mekdebe çenli bilim we terbiýe,0,0
9,B,2022-2023,HYYÖU,Pedagogika bilimi (iňlis dili),0,0
10,B,2022-2023,HYYÖU,Pedagogika bilimi (nemes we iňlis dilleri),0,0
11,B,2022-2023,HYYÖU,Pedagogika bilimi (fransuz we iňlis dilleri),0,0
12,B,2022-2023,HYYÖU,Pedagogika bilimi (rus dili we edebiýaty),0,0
13,B,2022-2023,HYYÖU,Pedagogika bilimi (ispan we iňlis dilleri),0,0
14,B,2022-2023,HYYÖU,"Pedagogika bilimi (arap dili, türkmen dili we edebiýaty)",0,0
15,B,2022-2023,HYYÖU,"Pedagogika bilimi (pars dili, türkmen dili we edebiýaty)",0,0
16,B,2022-2023,HYYÖU,"Pedagogika bilimi (türk dili, türkmen dili we edebiýaty)",0,0
17,B,2022-2023,HYYÖU,"Pedagogika bilimi (hytaý dili, türkmen dili we edebiýaty)",0,0
18,B,2022-2023,HYYÖU,"Pedagogika bilimi (ýapon dili, türkmen dili we edebiýaty)",0,0
19,B,2022-2023,HYYÖU,"Pedagogika bilimi (koreý dili, türkmen dili we edebiýaty)",0,0
20,B,2022-2023,HYYÖU,"Pedagogika bilimi (hindi dili, türkmen dili we edebiýaty)",0,0
21,B,2022-2023,HYYÖU,Pedagogika bilimi (türkmen dili we edebiýaty),0,0
22,B,2022-2023,HYYÖU,Pedagogika bilimi (italýan we iňlis dilleri),0,0
23,B,2022-2023,HYYÖU,Terjime we terjimeçilik işi (iňlis dili),0,0
24,B,2022-2023,HYYÖU,Terjime we terjimeçilik işi (rus dili),0,0
25,B,2022-2023,HYYÖU,Türkmen dilini okatmagyň usulyýeti,0,0
26,B,2022-2023,HYYÖU,Rus dilini okatmagyň usulyýeti,0,0
27,B,2022-2023,HYYÖU,Iňlis dilini okatmagyň usulyýeti,0,0
28,B,2022-2023,HYYÖU,Nemes dili,0,0
29,B,2022-2023,HYYÖU,Fransuz dili,0,0
30,B,2022-2023,HYYÖU,Ispan dili,0,0
31,B,2022-2023,HYYÖU,Italýan dili,0,0
32,B,2022-2023,HYYÖU,Filosofiýa ,79,0
33,B,2022-2023,HYYÖU,Sosiologiýa ,80,1
34,B,2022-2023,HYYÖU,Žurnalistika ,96,0
35,B,2022-2023,HYYÖU,Halkara jemagat hukugy ,126,0
36,B,2022-2023,HYYÖU,Halkara hususy hukugy ,118,0
37,B,2022-2023,HYYÖU,Halkara gatnaşyklary we dünýä syýasaty ,142,0
38,B,2022-2023,HYYÖU,Halkara ykdysadyýet,230,0
39,B,2022-2023,HYYÖU,Halkara täjirçilik,182,0
40,B,2022-2023,HYYÖU,Halkara maliýe,199,0
41,B,2022-2023,HYYÖU,Ätiýaçlandyryş işi,104,0
42,B,2022-2023,HYYÖU,Halkara menejment,180,0
43,B,2022-2023,HYYÖU,Kompýuter tehnologiýasy,159,0
44,B,2022-2023,HYYÖU,Kompýuter ulgamynyň programma üpjünçiligi,170,0
45,B,2022-2023,HYYÖU,Maglumat we kommunikasiýa tehnologiýalary,169,0
46,B,2022-2023,HYYÖU,Nebitgaz işi,0,0
47,B,2022-2023,HYYÖU,Dag işi,0,0
48,B,2022-2023,HYYÖU,Gazylyp alynýan peýdaly magdanlaryň geologiýasy we gözlegi,0,0
49,B,2022-2023,HYYÖU,Tehnologiki maşynlar we enjamlar,0,0
50,B,2022-2023,HYYÖU,Elektroenergetika we elektrotehnika,0,0
51,B,2022-2023,HYYÖU,Himiýa tehnologiýasy,0,0
52,B,2022-2023,HYYÖU,Standartlaşdyrmak we metrologiýa (nebitgaz pudagynda),0,0
53,B,2022-2023,HYYÖU,Nebitgaz pudagynyň ykdysadyýeti we dolandyrylyşy,0,0
54,B,2022-2023,HYYÖU,Logistika,0,0
55,B,2022-2023,HYYÖU,Işgärleri dolandyrmak,0,0
56,B,2022-2023,HYYÖU,Programma inženerçiligi,0,0
57,B,2022-2023,HYYÖU,Maglumat howpsuzlygy,0,0
58,B,2022-2023,HYYÖU,Kartografiýa we geoinformatika,0,0
59,B,2022-2023,HYYÖU,Gozgalmaýan emläkleriň ekspertizasy we dolandyrylyşy,0,0
60,B,2022-2023,HYYÖU,Maglumat-ölçeýiş tehnikasy we tehnologiýasy,0,0
61,B,2022-2023,HYYÖU,Mikroelektronika we ýarymgeçirijili abzallar,0,0
62,B,2022-2023,HYYÖU,Senagat elektronikasy,0,0
63,B,2022-2023,HYYÖU,Kärhananyň ykdysadyýeti we dolandyrylyşy,0,0
64,B,2022-2023,HYYÖU,Önümçiligiň ykdysadyýeti we guralyşy (senagat pudagynda),0,0
65,B,2022-2023,HYYÖU,Buhgalterçilik hasaba alnyşy we audit,0,0
66,B,2022-2023,HYYÖU,"Buhgalterçilik hasaba alnyşy, analiz we audit",0,0
67,B,2022-2023,HYYÖU,Ykdysadyýet,0,0
68,B,2022-2023,HYYÖU,Statistika,0,0
69,B,2022-2023,HYYÖU,Ykdysady howpsuzlyk,0,0
70,B,2022-2023,HYYÖU,Ykdysadyýet we hukuk,0,0
71,B,2022-2023,HYYÖU,Bank işi,0,0
72,B,2022-2023,HYYÖU,Maliýe,0,0
73,B,2022-2023,HYYÖU,Sanly ykdysadyýet,0,0
74,B,2022-2023,HYYÖU,Işewürlik-informatika,0,0
75,B,2022-2023,HYYÖU,Dünýä ykdysadyýeti,0,0
76,B,2022-2023,HYYÖU,Menejment,0,0
77,B,2022-2023,HYYÖU,Döwlet we ýerli dolandyryş,0,0
78,B,2022-2023,HYYÖU,Zähmetiň ykdysadyýeti,0,0
79,B,2022-2023,HYYÖU,Marketing,0,0
80,B,2022-2023,HYYÖU,Täjirçilik (Söwda işi),0,0
81,B,2022-2023,HYYÖU,Harytşynaslyk,0,0
82,B,2022-2023,HYYÖU,Hili dolandyrmak,0,0
83,B,2022-2023,HYYÖU,Maliýe gözegçiligi,0,0
84,B,2022-2023,HYYÖU,Maliýe menejmenti,0,0
85,B,2022-2023,HYYÖU,Maliýe we karz ,0,0
86,B,2022-2023,HYYÖU,Bank işi we pul dolanyşygy ,0,0
87,B,2022-2023,HYYÖU,Salgytlar we salgyt salmak,0,0
88,B,2022-2023,HYYÖU,Töwekgelçilikleri dolandyrmak we ätiýaçlandyryş işi,0,0
89,B,2022-2023,HYYÖU,Birža işi ,0,0
90,B,2022-2023,HYYÖU,Awtomatlaşdyrma we amaly informatika,0,0
91,B,2022-2023,HYYÖU,Ýyladyşhana hojalygy,0,0
92,B,2022-2023,HYYÖU,Agroekologiýa,0,0
93,B,2022-2023,HYYÖU,Zootehniýa,0,0
94,B,2022-2023,HYYÖU,Atçylyk,0,0
95,B,2022-2023,HYYÖU,Senagat balykçylygy,0,0
96,B,2022-2023,HYYÖU,Kinologiýa,0,0
97,B,2022-2023,HYYÖU,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
98,B,2022-2023,HYYÖU,"Ykdysadyýet (oba hojalygynda), Ykdysadyýet we dolandyryş (oba hojalygynda)",0,0
99,B,2022-2023,HYYÖU,Maglumat howpsuzlygynyň menejmenti,0,0
100,B,2022-2023,HYYÖU,Sanly dolandyryş ,0,0
101,B,2022-2023,HYYÖU,Agroinženerçilik,0,0
102,B,2022-2023,HYYÖU,Ýer gurluşygy we kadastrlar ,0,0
103,B,2022-2023,HYYÖU,Awtomatlaşdyrmak we dolandyrmak,0,0
104,B,2022-2023,HYYÖU,Gidrotehniki desgalar,0,0
105,B,2022-2023,HYYÖU,Gidromelioratiw ulgamlarynyň ulanylyşy ,0,0
106,B,2022-2023,HYYÖU,Oba hojalyk önümlerini gaýtadan işlemegiň tehnologiýasy,0,0
107,B,2022-2023,HYYÖU,Halkara gatnaşyklary,0,0
108,B,2022-2023,HYYÖU,Halkara hukugy,0,0
109,B,2022-2023,HYYÖU,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
110,B,2022-2023,HYYÖU,Kitaphana işi,0,0
111,B,2022-2023,HYYÖU,Kitaphana-maglumat işleri,0,0
112,B,2022-2023,HYYÖU,Telewideniýe žurnalistikasy,0,0
113,B,2022-2023,HYYÖU,Syýahatçylyk,0,0
114,B,2022-2023,HYYÖU,Myhmanhana işi,0,0
115,B,2022-2023,HYYÖU,Resminama we arhiw öwreniş,0,0
116,B,2022-2023,HYYÖU,Arheologiýa,0,0
117,B,2022-2023,HYYÖU,Medeniýeti öwreniş,0,0
118,B,2022-2023,HYYÖU,Muzeýi öwreniş hem-de medeni we tebigy miras ýadygärliklerini goramak,0,0
119,B,2022-2023,HYYÖU,Art-menejment,0,0
120,B,2022-2023,HYYÖU,Horeografiýa sungaty  (Folklor toparyny döretmek we dolandyrmak) ,0,0
121,B,2022-2023,HYYÖU,Horeografiýa sungaty (Milli tans toparyny döretmek we dolandyrmak),0,0
122,B,2022-2023,HYYÖU,Dramaturgiýa,0,0
123,B,2022-2023,HYYÖU,Aktýorçylyk sungaty (Drama we kino aktýory)                                                                                                 ,0,0
124,B,2022-2023,HYYÖU,Aktýorçylyk sungaty  (Gurjak teatrynyň aktýory),0,0
125,B,2022-2023,HYYÖU,Drama režissurasy,0,0
126,B,2022-2023,HYYÖU,Çeper höwesjeňleriň aýdym-saz toparyny döretmek we dolandyrmak,0,0
127,B,2022-2023,HYYÖU,Dikeldiş işleri (görnüşleri boýunça),0,0
128,B,2022-2023,HYYÖU,Ses režissurasy,0,0
129,B,2022-2023,HYYÖU,Kino režissurasy,0,0
130,B,2022-2023,HYYÖU,Yşyklandyryş tehnologiýalary,0,0
131,B,2022-2023,HYYÖU,Telewideniýe režissurasy,0,0
132,B,2022-2023,HYYÖU,Teleradiogepleşikleri guramak we alyp barmak,0,0
133,B,2022-2023,HYYÖU,Operatorçylyk işi we montaž režissurasy,0,0
134,B,2022-2023,HYYÖU,Rejelemek işi,0,0
135,B,2022-2023,HYYÖU,Medeni-köpçülik çärelerini guramak  we goýmak,0,0
136,B,2022-2023,HYYÖU,Infokommunikasion tehnologiýalar we aragatnaşyk ulgamlary,0,0
137,B,2022-2023,HYYÖU,Energetika pudagynyň kärhanalarynyň ykdysadyýeti we dolandyrylyşy,0,0
138,B,2022-2023,HYYÖU,Materiallary öwrenmek we täze materiallaryň tehnologiýasy,0,0
139,B,2022-2023,HYYÖU,Nanomateriallar,0,0
140,B,2022-2023,HYYÖU,Himiki inžiniring,0,0
141,B,2022-2023,HYYÖU,Biotehnologiýa,0,0
142,B,2022-2023,HYYÖU,Ekologiýa we tebigatdan peýdalanmak,0,0
143,B,2022-2023,HYYÖU,Genetika we bioinžiniring,0,0
144,B,2022-2023,HYYÖU,Öýjük we molekulýar biologiýa,0,0
145,B,2022-2023,HYYÖU,Mikrobiologiýa,0,0
146,B,2022-2023,HYYÖU,Informatika we hasaplaýyş tehnikasy,0,0
147,B,2022-2023,HYYÖU,Mobil we tor inžiniringi,0,0
148,B,2022-2023,HYYÖU,Animasiýa we grafiki dizaýny,0,0
149,B,2022-2023,HYYÖU,Sanly infrastruktura we kiberhowpsuzlyk,0,0
150,B,2022-2023,HYYÖU,Emeli aň we ekspert ulgamlary,0,0
151,B,2022-2023,HYYÖU,Elektronika we nanoelektronika,0,0
152,B,2022-2023,HYYÖU,Mehatronika we robot tehnikasy,0,0
153,B,2022-2023,HYYÖU,Biolukmançylyk elektronikasy,0,0
154,B,2022-2023,HYYÖU,Häzirkizaman tehnologiýalaryň fizikasy,0,0
155,B,2022-2023,HYYÖU,Maglumatlary goramagyň tehniki serişdeleri,0,0
156,B,2022-2023,HYYÖU,Sanly ykdysadyýetiň tehnologiýalary,0,0
157,B,2022-2023,HYYÖU,Innowasion ykdysadyýet,0,0
158,B,2022-2023,HYYÖU,Tehnologiýa işewürligi,0,0
159,B,2022-2023,HYYÖU,Filologiýa (tehniki iňlis dili we ýapon dili),0,0
160,B,2022-2023,HYYÖU,Kompýuter lingwistikasy,0,0
161,B,2022-2023,HYYÖU,Innowasion menejment we halkara işewürligi,0,0
162,B,2022-2023,HYYÖU,Howa hereketiniň dolandyrylyşy,0,0
163,B,2022-2023,HYYÖU,Howa ulagynda gatnawlary guramak we dolandyrmak,0,0
164,B,2022-2023,HYYÖU,Önümçiligiň we tehnologiýa prosesleriniň awtomatlaşdyrylyşy,0,0
165,B,2022-2023,HYYÖU,Ulag pudagynyň ykdysadyýeti we dolandyrylyşy,0,0
166,B,2022-2023,HYYÖU,Ýerüsti ulag-tehnologiki serişdeler,0,0
167,B,2022-2023,HYYÖU,Ykdysadyýet we dolandyryş,0,0
168,B,2022-2023,HYYÖU,Seýisçilik,0,0
169,B,2022-2023,HYYÖU,Atly sport we atly syýahatçylyk,0,0
170,B,2022-2023,HYYÖU,Milli at üstündäki oýunlar,0,0
171,B,2022-2023,HYYÖU,Sirk sungaty,0,0
172,B,2022-2023,HYYÖU,Weterinar we sanitar ekspertizasy,0,0
173,B,2022-2023,HYYÖU,Ýöriteleşdirilen bilim (defektologiýa),0,0
174,B,2022-2023,HYYÖU,Halkara söwda,0,0
175,B,2022-2023,HYYÖU,Uçuş apparatlarynyň we hereketlendirijileriň tehniki ulanylyşy,0,0
176,B,2022-2023,HYYÖU,Howa gämileriniň awiasiýa we radioelektron enjamlarynyň tehniki ulanylyşy,0,0
177,B,2022-2023,HYYÖU,Neşirýat işi ,0,0
178,B,2022-2023,HYYÖU,Maliýe bazarlary we banklar ,0,0
179,B,2022-2023,HYYÖU,Sanly ykdysadyýetde maliýe ,0,0
180,B,2022-2023,HYYÖU,Maliýe hukugy ,0,0
181,B,2022-2023,HYYÖU,Dünýä maliýe bazary ,0,0
182,B,2022-2023,HYYÖU,Gymmatly kagyzlaryň bazary,0,0
183,B,2022-2023,HYYÖU,Baha kesmek işi ,0,0
184,B,2022-2023,HYYÖU,Sanly ykdysadyýetde maliýe bazarlary we maliýe howpsuzlygy ,0,0
185,B,2022-2023,HYYÖU,Elektron işewürliginiň ykdysadyýeti,0,0
186,B,2022-2023,HYYÖU,Elektron täjirçiligi ,0,0
187,B,2022-2023,HYYÖU,Maglumat ulgamlary we tehnologiýalary (ykdysadyýetde we dolandyryşda) ,0,0
188,B,2022-2023,HYYÖU,Ykdysady kibernetika ,0,0
189,B,2022-2023,HYYÖU,Işewürlik we telekeçilik,0,0
190,B,2022-2023,HYYÖU,Ilatyň durmuş üpjünçiligini guramak ,0,0
191,B,2022-2023,HYYÖU,Önümiň tehnologiýasy we jemgyýetçilik iýmitini guramak,0,0
192,B,2022-2023,HYYÖU,Söwdada we logistikada sanly tehnologiýalar ,0,0
193,B,2022-2023,HYYÖU,Zähmetiň ykdysadyýeti we bazary ,0,0
1,B,2022-2023,TITU,Amaly matematika we informatika,25,0
2,B,2022-2023,TITU,Maglumat ulgamlary we tehnologiýalary,25,0
3,B,2022-2023,TITU,Pedagogika bilimi (informatika we bilimde maglumat tehnologiýalary),0,0
4,B,2022-2023,TITU,Pedagogika bilimi (matematika we informatika),0,0
5,B,2022-2023,TITU,Pedagogika bilimi (geografiýa we ykdysadyýetiň esaslary),0,0
6,B,2022-2023,TITU,Durmuş işi,0,0
7,B,2022-2023,TITU,Başlangyç bilimiň mugallymçylygy we psihologiýasy,0,0
8,B,2022-2023,TITU,Mekdebe çenli bilim we terbiýe,0,0
9,B,2022-2023,TITU,Pedagogika bilimi (iňlis dili),0,0
10,B,2022-2023,TITU,Pedagogika bilimi (nemes we iňlis dilleri),0,0
11,B,2022-2023,TITU,Pedagogika bilimi (fransuz we iňlis dilleri),0,0
12,B,2022-2023,TITU,Pedagogika bilimi (rus dili we edebiýaty),0,0
13,B,2022-2023,TITU,Pedagogika bilimi (ispan we iňlis dilleri),0,0
14,B,2022-2023,TITU,"Pedagogika bilimi (arap dili, türkmen dili we edebiýaty)",0,0
15,B,2022-2023,TITU,"Pedagogika bilimi (pars dili, türkmen dili we edebiýaty)",0,0
16,B,2022-2023,TITU,"Pedagogika bilimi (türk dili, türkmen dili we edebiýaty)",0,0
17,B,2022-2023,TITU,"Pedagogika bilimi (hytaý dili, türkmen dili we edebiýaty)",0,0
18,B,2022-2023,TITU,"Pedagogika bilimi (ýapon dili, türkmen dili we edebiýaty)",0,0
19,B,2022-2023,TITU,"Pedagogika bilimi (koreý dili, türkmen dili we edebiýaty)",0,0
20,B,2022-2023,TITU,"Pedagogika bilimi (hindi dili, türkmen dili we edebiýaty)",0,0
21,B,2022-2023,TITU,Pedagogika bilimi (türkmen dili we edebiýaty),0,0
22,B,2022-2023,TITU,Pedagogika bilimi (italýan we iňlis dilleri),0,0
23,B,2022-2023,TITU,Terjime we terjimeçilik işi (iňlis dili),0,0
24,B,2022-2023,TITU,Terjime we terjimeçilik işi (rus dili),0,0
25,B,2022-2023,TITU,Türkmen dilini okatmagyň usulyýeti,0,0
26,B,2022-2023,TITU,Rus dilini okatmagyň usulyýeti,0,0
27,B,2022-2023,TITU,Iňlis dilini okatmagyň usulyýeti,0,0
28,B,2022-2023,TITU,Nemes dili,0,0
29,B,2022-2023,TITU,Fransuz dili,0,0
30,B,2022-2023,TITU,Ispan dili,0,0
31,B,2022-2023,TITU,Italýan dili,0,0
32,B,2022-2023,TITU,Filosofiýa ,0,0
33,B,2022-2023,TITU,Sosiologiýa ,0,0
34,B,2022-2023,TITU,Žurnalistika ,0,0
35,B,2022-2023,TITU,Halkara jemagat hukugy ,0,0
36,B,2022-2023,TITU,Halkara hususy hukugy ,0,0
37,B,2022-2023,TITU,Halkara gatnaşyklary we dünýä syýasaty ,0,0
38,B,2022-2023,TITU,Halkara ykdysadyýet,0,0
39,B,2022-2023,TITU,Halkara täjirçilik,0,0
40,B,2022-2023,TITU,Halkara maliýe,0,0
41,B,2022-2023,TITU,Ätiýaçlandyryş işi,0,0
42,B,2022-2023,TITU,Halkara menejment,0,0
43,B,2022-2023,TITU,Kompýuter tehnologiýasy,0,0
44,B,2022-2023,TITU,Kompýuter ulgamynyň programma üpjünçiligi,0,0
45,B,2022-2023,TITU,Maglumat we kommunikasiýa tehnologiýalary,0,0
46,B,2022-2023,TITU,Nebitgaz işi,0,0
47,B,2022-2023,TITU,Dag işi,0,0
48,B,2022-2023,TITU,Gazylyp alynýan peýdaly magdanlaryň geologiýasy we gözlegi,0,0
49,B,2022-2023,TITU,Tehnologiki maşynlar we enjamlar,0,0
50,B,2022-2023,TITU,Elektroenergetika we elektrotehnika,0,0
51,B,2022-2023,TITU,Himiýa tehnologiýasy,50,0
52,B,2022-2023,TITU,Standartlaşdyrmak we metrologiýa (nebitgaz pudagynda),0,0
53,B,2022-2023,TITU,Nebitgaz pudagynyň ykdysadyýeti we dolandyrylyşy,0,0
54,B,2022-2023,TITU,Logistika,0,0
55,B,2022-2023,TITU,Işgärleri dolandyrmak,50,0
56,B,2022-2023,TITU,Programma inženerçiligi,0,0
57,B,2022-2023,TITU,Maglumat howpsuzlygy,0,0
58,B,2022-2023,TITU,Kartografiýa we geoinformatika,25,0
59,B,2022-2023,TITU,Gozgalmaýan emläkleriň ekspertizasy we dolandyrylyşy,0,0
60,B,2022-2023,TITU,Maglumat-ölçeýiş tehnikasy we tehnologiýasy,0,0
61,B,2022-2023,TITU,Mikroelektronika we ýarymgeçirijili abzallar,0,0
62,B,2022-2023,TITU,Senagat elektronikasy,0,0
63,B,2022-2023,TITU,Kärhananyň ykdysadyýeti we dolandyrylyşy,0,0
64,B,2022-2023,TITU,Önümçiligiň ykdysadyýeti we guralyşy (senagat pudagynda),0,0
65,B,2022-2023,TITU,Buhgalterçilik hasaba alnyşy we audit,0,0
66,B,2022-2023,TITU,"Buhgalterçilik hasaba alnyşy, analiz we audit",0,0
67,B,2022-2023,TITU,Ykdysadyýet,0,0
68,B,2022-2023,TITU,Statistika,0,0
69,B,2022-2023,TITU,Ykdysady howpsuzlyk,0,0
70,B,2022-2023,TITU,Ykdysadyýet we hukuk,0,0
71,B,2022-2023,TITU,Bank işi,0,0
72,B,2022-2023,TITU,Maliýe,0,0
73,B,2022-2023,TITU,Sanly ykdysadyýet,0,0
74,B,2022-2023,TITU,Işewürlik-informatika,0,0
75,B,2022-2023,TITU,Dünýä ykdysadyýeti,0,0
76,B,2022-2023,TITU,Menejment,0,0
77,B,2022-2023,TITU,Döwlet we ýerli dolandyryş,0,0
78,B,2022-2023,TITU,Zähmetiň ykdysadyýeti,0,0
79,B,2022-2023,TITU,Marketing,0,0
80,B,2022-2023,TITU,Täjirçilik (Söwda işi),0,0
81,B,2022-2023,TITU,Harytşynaslyk,0,0
82,B,2022-2023,TITU,Hili dolandyrmak,0,0
83,B,2022-2023,TITU,Maliýe gözegçiligi,0,0
84,B,2022-2023,TITU,Maliýe menejmenti,0,0
85,B,2022-2023,TITU,Maliýe we karz ,0,0
86,B,2022-2023,TITU,Bank işi we pul dolanyşygy ,0,0
87,B,2022-2023,TITU,Salgytlar we salgyt salmak,0,0
88,B,2022-2023,TITU,Töwekgelçilikleri dolandyrmak we ätiýaçlandyryş işi,0,0
89,B,2022-2023,TITU,Birža işi ,0,0
90,B,2022-2023,TITU,Awtomatlaşdyrma we amaly informatika,0,0
91,B,2022-2023,TITU,Ýyladyşhana hojalygy,0,0
92,B,2022-2023,TITU,Agroekologiýa,0,0
93,B,2022-2023,TITU,Zootehniýa,0,0
94,B,2022-2023,TITU,Atçylyk,0,0
95,B,2022-2023,TITU,Senagat balykçylygy,0,0
96,B,2022-2023,TITU,Kinologiýa,0,0
97,B,2022-2023,TITU,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
98,B,2022-2023,TITU,"Ykdysadyýet (oba hojalygynda), Ykdysadyýet we dolandyryş (oba hojalygynda)",0,0
99,B,2022-2023,TITU,Maglumat howpsuzlygynyň menejmenti,0,0
100,B,2022-2023,TITU,Sanly dolandyryş ,0,0
101,B,2022-2023,TITU,Agroinženerçilik,0,0
102,B,2022-2023,TITU,Ýer gurluşygy we kadastrlar ,0,0
103,B,2022-2023,TITU,Awtomatlaşdyrmak we dolandyrmak,25,0
104,B,2022-2023,TITU,Gidrotehniki desgalar,0,0
105,B,2022-2023,TITU,Gidromelioratiw ulgamlarynyň ulanylyşy ,0,0
106,B,2022-2023,TITU,Oba hojalyk önümlerini gaýtadan işlemegiň tehnologiýasy,0,0
107,B,2022-2023,TITU,Halkara gatnaşyklary,0,0
108,B,2022-2023,TITU,Halkara hukugy,0,0
109,B,2022-2023,TITU,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
110,B,2022-2023,TITU,Kitaphana işi,0,0
111,B,2022-2023,TITU,Kitaphana-maglumat işleri,0,0
112,B,2022-2023,TITU,Telewideniýe žurnalistikasy,0,0
113,B,2022-2023,TITU,Syýahatçylyk,0,0
114,B,2022-2023,TITU,Myhmanhana işi,0,0
115,B,2022-2023,TITU,Resminama we arhiw öwreniş,0,0
116,B,2022-2023,TITU,Arheologiýa,0,0
117,B,2022-2023,TITU,Medeniýeti öwreniş,0,0
118,B,2022-2023,TITU,Muzeýi öwreniş hem-de medeni we tebigy miras ýadygärliklerini goramak,0,0
119,B,2022-2023,TITU,Art-menejment,0,0
120,B,2022-2023,TITU,Horeografiýa sungaty  (Folklor toparyny döretmek we dolandyrmak) ,0,0
121,B,2022-2023,TITU,Horeografiýa sungaty (Milli tans toparyny döretmek we dolandyrmak),0,0
122,B,2022-2023,TITU,Dramaturgiýa,0,0
123,B,2022-2023,TITU,Aktýorçylyk sungaty (Drama we kino aktýory)                                                                                                 ,0,0
124,B,2022-2023,TITU,Aktýorçylyk sungaty  (Gurjak teatrynyň aktýory),0,0
125,B,2022-2023,TITU,Drama režissurasy,0,0
126,B,2022-2023,TITU,Çeper höwesjeňleriň aýdym-saz toparyny döretmek we dolandyrmak,0,0
127,B,2022-2023,TITU,Dikeldiş işleri (görnüşleri boýunça),0,0
128,B,2022-2023,TITU,Ses režissurasy,0,0
129,B,2022-2023,TITU,Kino režissurasy,0,0
130,B,2022-2023,TITU,Yşyklandyryş tehnologiýalary,0,0
131,B,2022-2023,TITU,Telewideniýe režissurasy,0,0
132,B,2022-2023,TITU,Teleradiogepleşikleri guramak we alyp barmak,0,0
133,B,2022-2023,TITU,Operatorçylyk işi we montaž režissurasy,0,0
134,B,2022-2023,TITU,Rejelemek işi,0,0
135,B,2022-2023,TITU,Medeni-köpçülik çärelerini guramak  we goýmak,0,0
136,B,2022-2023,TITU,Infokommunikasion tehnologiýalar we aragatnaşyk ulgamlary,0,0
137,B,2022-2023,TITU,Energetika pudagynyň kärhanalarynyň ykdysadyýeti we dolandyrylyşy,0,0
138,B,2022-2023,TITU,Materiallary öwrenmek we täze materiallaryň tehnologiýasy,25,0
139,B,2022-2023,TITU,Nanomateriallar,35,0
140,B,2022-2023,TITU,Himiki inžiniring,35,0
141,B,2022-2023,TITU,Biotehnologiýa,50,0
142,B,2022-2023,TITU,Ekologiýa we tebigatdan peýdalanmak,25,0
143,B,2022-2023,TITU,Genetika we bioinžiniring,25,0
144,B,2022-2023,TITU,Öýjük we molekulýar biologiýa,25,0
145,B,2022-2023,TITU,Mikrobiologiýa,25,0
146,B,2022-2023,TITU,Informatika we hasaplaýyş tehnikasy,50,0
147,B,2022-2023,TITU,Mobil we tor inžiniringi,25,0
148,B,2022-2023,TITU,Animasiýa we grafiki dizaýny,25,0
149,B,2022-2023,TITU,Sanly infrastruktura we kiberhowpsuzlyk,50,0
150,B,2022-2023,TITU,Emeli aň we ekspert ulgamlary,25,0
151,B,2022-2023,TITU,Elektronika we nanoelektronika,25,0
152,B,2022-2023,TITU,Mehatronika we robot tehnikasy,25,0
153,B,2022-2023,TITU,Biolukmançylyk elektronikasy,25,0
154,B,2022-2023,TITU,Häzirkizaman tehnologiýalaryň fizikasy,25,0
155,B,2022-2023,TITU,Maglumatlary goramagyň tehniki serişdeleri,25,0
156,B,2022-2023,TITU,Sanly ykdysadyýetiň tehnologiýalary,25,0
157,B,2022-2023,TITU,Innowasion ykdysadyýet,25,0
158,B,2022-2023,TITU,Tehnologiýa işewürligi,25,0
159,B,2022-2023,TITU,Filologiýa (tehniki iňlis dili we ýapon dili),50,0
160,B,2022-2023,TITU,Kompýuter lingwistikasy,25,0
161,B,2022-2023,TITU,Innowasion menejment we halkara işewürligi,25,0
162,B,2022-2023,TITU,Howa hereketiniň dolandyrylyşy,0,0
